offer_id,clicked_at
810637094,2021-03-24 19:53:39
810647149,2021-03-25 05:10:30
810649123,2021-03-24 21:40:22
810650556,2021-03-24 20:44:19
810654212,2021-03-24 22:53:08
810665120,2021-03-24 22:48:34
810754199,2021-03-25 06:51:47
810767799,2021-03-25 08:08:20
810805882,2021-03-25 13:38:18
810828035,2021-03-25 14:06:50
810846274,2021-03-25 16:59:55
810846550,2021-03-25 17:03:59
810863946,2021-03-25 16:47:38
810891949,2021-03-25 19:13:30
810920012,2021-03-25 18:51:10
810932764,2021-03-25 23:15:28
810936402,2021-03-25 21:26:09
810952836,2021-03-25 20:49:22
810953398,2021-03-25 21:45:31
810954203,2021-03-25 21:43:24
810969462,2021-03-25 23:40:39
811002732,2021-03-26 00:26:16
811063421,2021-03-26 08:47:41
811095953,2021-03-27 12:43:15
811097490,2021-03-26 18:29:23
811133018,2021-03-26 15:38:45
811137270,2021-03-26 15:49:16
811145384,2021-03-26 15:42:14
811161280,2021-03-26 17:20:02
811178589,2021-03-26 17:43:54
811226053,2021-04-21 02:52:25
811324310,2021-03-27 03:41:38
811344057,2021-03-27 05:37:28
811353590,2021-03-27 06:39:46
811354634,2021-03-27 06:44:51
811414014,2021-03-27 14:45:32
811437779,2021-03-27 15:12:37
811479301,2021-03-27 18:53:22
811486975,2021-03-27 19:34:47
811537551,2021-03-27 23:41:09
811546433,2021-03-28 00:44:40
811585341,2021-03-28 03:55:36
811590178,2021-03-28 04:42:41
811595918,2021-03-28 05:52:10
811653830,2021-03-28 14:42:04
811677310,2021-03-28 16:45:21
811686465,2021-03-28 16:52:51
811717974,2021-03-28 18:46:58
811735756,2021-03-28 20:41:18
811752565,2021-03-28 20:23:47
811758200,2021-04-01 01:15:37
811778098,2021-03-28 22:40:44
811778330,2021-03-28 23:41:57
811791159,2021-03-29 00:58:41
811821357,2021-03-29 03:54:03
811822492,2021-03-29 03:53:21
811831268,2021-03-29 04:48:06
811833117,2021-03-29 05:47:02
811849783,2021-03-29 08:45:18
811865098,2021-03-29 10:05:16
811890466,2021-04-01 01:35:13
811890884,2021-03-29 13:42:42
811901917,2021-03-29 13:19:28
811923740,2021-03-29 15:36:38
811970307,2021-03-29 17:44:34
811975357,2021-03-29 16:35:13
811986282,2021-03-29 18:42:36
812004409,2021-03-29 18:52:20
812055185,2021-03-29 20:31:34
812067249,2021-03-29 22:39:38
812067761,2021-03-29 22:34:33
812079467,2021-03-29 21:56:59
812088281,2021-03-30 00:04:26
812108777,2021-03-30 06:37:58
812168950,2021-03-30 06:39:22
812171003,2021-03-30 05:28:54
812184309,2021-03-30 08:32:32
812232883,2021-03-30 14:47:58
812321308,2021-03-30 18:45:37
812329002,2021-03-30 17:47:27
812349526,2021-03-30 19:45:53
812409128,2021-03-30 23:31:09
812424587,2021-03-31 00:43:53
812437967,2021-03-31 01:51:15
812457315,2021-03-31 03:39:01
812530149,2021-03-31 13:50:20
812598192,2021-03-31 15:32:55
812637809,2021-03-31 20:04:36
812671818,2021-03-31 21:31:38
812689819,2021-03-31 20:15:37
812696584,2021-03-31 22:09:25
812701618,2021-03-31 23:12:47
812701878,2021-03-31 20:58:57
812706511,2021-04-13 16:38:29
812722889,2021-03-31 23:55:15
812732176,2021-03-31 23:56:43
812732258,2021-03-31 22:58:17
812743548,2021-04-01 00:42:02
812746649,2021-04-01 01:42:01
812771860,2021-04-01 01:59:17
812791914,2021-04-01 04:37:46
812807561,2021-04-01 06:44:34
812849914,2021-04-01 13:36:04
812857217,2021-04-01 13:50:56
812860865,2021-04-01 13:53:03
812871246,2021-04-04 22:07:04
812908513,2021-04-01 16:52:58
812918408,2021-04-01 15:39:28
812939731,2021-04-01 18:01:44
812959457,2021-04-01 18:54:26
812965466,2021-04-01 17:48:38
812966375,2021-04-01 19:18:23
813009879,2021-04-01 22:13:06
813018363,2021-04-01 21:35:45
813048319,2021-04-01 22:32:19
813049015,2021-04-01 22:33:42
813064974,2021-04-02 00:40:45
813065627,2021-04-02 00:38:30
813067569,2021-04-02 00:41:48
810142162,2021-03-23 03:42:18
810161615,2021-03-23 05:56:46
810163904,2021-03-23 05:40:38
810169633,2021-03-23 06:56:18
810183312,2021-03-23 09:39:57
810257172,2021-03-23 16:56:49
810270800,2021-03-30 19:59:05
810282303,2021-03-23 18:26:09
810342238,2021-03-23 20:02:02
810356239,2021-03-23 21:58:21
810360038,2021-03-23 23:00:58
810387239,2021-03-24 00:48:26
810404234,2021-03-24 00:21:47
810404389,2021-03-24 01:46:50
810410490,2021-03-24 02:04:18
810416717,2021-03-24 01:30:06
810425508,2021-03-24 03:41:54
810444950,2021-03-24 04:05:06
810450917,2021-03-24 05:41:22
810461850,2021-03-24 07:43:23
810470093,2021-03-24 08:17:30
810472155,2021-03-24 08:46:28
810504204,2021-03-24 12:56:34
810521534,2021-03-24 15:10:19
810556464,2021-03-27 16:43:08
810561731,2021-03-24 18:27:31
810567450,2021-03-24 18:13:59
810602722,2021-03-24 18:07:52
810603717,2021-03-24 19:44:29
810606837,2021-03-24 20:06:38
810613987,2021-03-24 20:05:38
810640254,2021-03-24 22:18:49
810687670,2021-03-25 00:45:29
810708623,2021-03-25 02:10:08
810718805,2021-03-25 01:45:35
810719070,2021-03-25 01:47:48
810727305,2021-03-25 03:39:16
810732191,2021-03-25 03:51:21
810743905,2021-03-25 05:38:39
810756618,2021-03-25 07:44:15
810811545,2021-03-25 14:37:00
810838434,2021-03-25 16:18:25
810870315,2021-03-28 17:17:50
810901164,2021-03-25 19:06:47
810908392,2021-03-25 20:28:21
810949933,2021-03-25 20:37:18
810976061,2021-03-25 23:35:55
810983930,2021-03-25 23:44:59
811041767,2021-03-26 03:57:30
811064876,2021-03-26 08:43:02
811065436,2021-03-26 07:38:57
811087524,2021-03-26 11:34:33
811130529,2021-03-26 15:56:07
811131042,2021-03-26 15:44:19
811135704,2021-03-26 14:25:16
811136555,2021-03-26 15:45:03
811147216,2021-03-26 15:38:18
811149719,2021-03-26 16:52:51
811159876,2021-03-26 17:06:09
811160876,2021-03-26 16:50:25
811163985,2021-03-26 17:12:04
811171994,2021-03-26 18:08:39
811184254,2021-03-26 17:55:22
811224151,2021-03-26 19:44:01
811230410,2021-03-26 19:02:31
811231332,2021-03-26 21:05:28
811232616,2021-03-26 19:10:03
811249873,2021-03-26 21:38:31
811274537,2021-03-26 23:05:56
811276202,2021-03-26 23:02:36
811295570,2021-03-27 01:06:29
811316142,2021-03-27 02:50:11
811331322,2021-03-27 03:39:03
811343153,2021-03-27 05:35:48
811344472,2021-03-27 05:41:02
811362247,2021-03-27 06:57:09
811368446,2021-03-27 09:38:31
811384397,2021-03-27 12:42:07
811401704,2021-03-27 13:39:19
811407878,2021-03-27 14:49:29
811421211,2021-03-27 15:36:19
811465076,2021-03-27 17:41:57
811467269,2021-03-27 18:56:43
811485145,2021-03-27 19:46:27
811489897,2021-03-27 19:45:33
811527000,2021-03-27 22:39:08
811539323,2021-03-27 23:39:43
811552605,2021-03-28 00:41:15
811561190,2021-03-28 01:45:29
811582134,2021-03-28 03:49:58
811612580,2021-03-28 07:41:53
811634008,2021-03-28 12:36:21
811635099,2021-03-28 12:40:35
811651695,2021-03-28 14:40:15
811667025,2021-03-28 15:37:58
811667543,2021-03-28 15:40:58
811714357,2021-03-28 18:41:41
811715811,2021-03-28 18:42:34
811717946,2021-03-28 18:36:06
811733548,2021-03-28 19:50:37
811734819,2021-03-28 19:45:27
811754461,2021-03-28 22:51:31
811811460,2021-03-29 03:01:26
811832591,2021-03-29 05:55:12
811838097,2021-03-29 05:50:17
811841988,2021-03-29 06:43:54
811855904,2021-03-29 09:45:24
811861475,2021-03-29 10:35:55
811911773,2021-03-29 14:52:53
811955329,2021-03-29 16:38:38
811956032,2021-03-29 16:56:33
811975268,2021-03-29 17:45:54
811998205,2021-03-29 17:38:14
812062051,2021-03-29 22:03:17
812074378,2021-03-29 21:38:35
812100102,2021-03-30 00:37:07
812115930,2021-03-30 01:45:56
812120678,2021-03-30 01:38:35
812125322,2021-03-30 02:32:07
812132407,2021-03-30 02:43:33
812181134,2021-03-30 07:37:10
812245272,2021-03-30 14:36:48
812265970,2021-03-30 14:44:06
812275247,2021-03-30 16:55:37
812278008,2021-03-30 15:19:04
812291355,2021-03-30 15:54:31
812307016,2021-03-30 17:48:11
812309101,2021-03-30 17:57:40
812318738,2021-03-30 18:49:58
812319515,2021-03-30 17:16:12
812324621,2021-03-30 18:43:21
812335136,2021-03-30 19:44:24
812340287,2021-03-30 19:59:20
812340663,2021-03-30 19:59:29
812361820,2021-03-30 20:37:35
812365657,2021-03-30 20:57:50
812367885,2021-03-30 20:57:28
812386930,2021-03-30 21:46:20
812389366,2021-03-30 22:54:39
812391775,2021-03-30 22:47:23
812398535,2021-04-02 19:54:20
812402278,2021-03-30 22:38:28
812432222,2021-03-31 00:02:26
812440283,2021-03-31 02:45:23
812465513,2021-03-31 03:48:32
812473915,2021-03-31 04:50:10
812487252,2021-03-31 06:39:05
812503953,2021-03-31 09:45:20
812604089,2021-03-31 19:20:59
812627664,2021-03-31 18:29:19
812656553,2021-03-31 18:20:17
812693144,2021-03-31 23:19:39
812711356,2021-03-31 22:39:58
812736853,2021-04-01 00:40:12
812742063,2021-04-01 00:51:00
812748522,2021-04-01 02:08:09
812769470,2021-04-01 01:45:38
812788037,2021-04-01 04:43:10
812792216,2021-04-01 04:55:27
812795675,2021-04-01 05:44:29
812810025,2021-04-01 07:36:13
812843770,2021-04-01 13:37:52
812854362,2021-04-01 13:35:44
812882603,2021-04-01 14:35:19
812898682,2021-04-01 15:47:48
812904276,2021-04-01 15:55:24
812922261,2021-04-01 16:41:45
812957710,2021-04-01 18:42:48
812969514,2021-04-01 19:48:53
812974339,2021-04-01 19:46:17
812976599,2021-04-01 19:42:58
813019868,2021-04-01 21:48:22
813040036,2021-04-01 21:59:02
813057181,2021-04-01 23:07:55
810117291,2021-03-23 00:05:16
810131144,2021-03-23 02:51:33
810139833,2021-03-23 03:46:31
810153223,2021-03-23 04:43:37
810190119,2021-03-23 10:44:54
810204043,2021-03-23 13:52:31
810204113,2021-03-23 13:43:18
810216395,2021-03-23 15:03:50
810247568,2021-03-23 15:37:29
810253979,2021-03-23 17:07:12
810261789,2021-03-23 16:48:43
810322006,2021-03-23 19:53:08
810330662,2021-03-23 20:42:12
810343658,2021-03-23 21:58:49
810351517,2021-03-23 20:37:54
810359416,2021-03-23 23:03:24
810373907,2021-03-23 22:09:58
810442755,2021-03-31 20:08:14
810480052,2021-03-24 11:41:29
810517862,2021-03-24 14:56:23
810557259,2021-03-24 16:56:59
810564465,2021-03-24 18:24:59
810585763,2021-03-24 19:08:37
810601290,2021-03-24 18:02:02
810608805,2021-03-24 19:59:09
810684244,2021-03-24 23:28:57
810693374,2021-03-25 01:05:46
810713217,2021-03-25 01:18:41
810723922,2021-03-25 03:42:46
810726276,2021-03-25 03:42:45
810730476,2021-03-25 03:44:44
810731793,2021-03-25 03:40:24
810737218,2021-03-25 05:06:07
810753531,2021-03-25 05:31:55
810812915,2021-03-25 13:19:04
810828641,2021-03-25 14:08:20
810844810,2021-03-25 15:41:19
810932664,2021-03-25 19:31:40
810950621,2021-03-25 20:40:21
810983183,2021-03-25 23:39:18
810989693,2021-03-26 00:51:30
810995220,2021-03-26 00:51:29
810996691,2021-03-26 01:05:49
811004145,2021-03-26 01:38:01
811008735,2021-03-26 01:05:11
811068859,2021-03-26 09:44:42
811155904,2021-03-26 17:11:58
811167246,2021-03-26 16:41:27
811171454,2021-03-26 17:07:21
811200633,2021-03-26 17:26:45
811241909,2021-03-26 21:03:42
811242128,2021-03-26 19:46:20
811256622,2021-03-26 20:38:20
811257814,2021-03-26 22:06:02
811260544,2021-03-27 12:47:24
811281034,2021-03-26 23:41:20
811314034,2021-03-27 02:59:26
811336011,2021-03-27 04:51:56
811344018,2021-03-27 05:44:39
811373611,2021-03-27 10:36:51
811388777,2021-03-27 13:47:08
811402233,2021-03-27 13:43:13
811413022,2021-03-27 14:48:35
811426395,2021-03-27 15:46:56
811450486,2021-03-27 16:52:42
811479579,2021-03-27 18:48:22
811538664,2021-03-27 22:27:56
811551105,2021-03-28 00:42:25
811558901,2021-03-28 01:40:29
811581150,2021-03-28 03:46:51
811597113,2021-03-28 05:48:37
811597747,2021-03-28 05:47:23
811603432,2021-03-28 06:42:42
811607593,2021-03-31 01:19:29
811608009,2021-03-28 07:43:03
811649335,2021-03-28 13:46:39
811694644,2021-03-28 17:47:45
811724418,2021-03-28 19:37:51
811731303,2021-03-28 19:48:32
811745829,2021-03-28 20:41:51
811793538,2021-03-29 01:56:31
811798596,2021-03-29 01:47:27
811805021,2021-03-29 02:41:12
811806022,2021-03-29 02:53:18
811817599,2021-03-29 03:47:55
811818006,2021-03-29 04:01:15
811821684,2021-03-29 03:51:39
811823238,2021-03-29 04:02:03
811840714,2021-03-29 06:43:37
811850756,2021-03-29 07:15:11
811866567,2021-03-29 11:48:01
811869801,2021-03-29 11:54:22
811900161,2021-03-29 14:48:45
811917088,2021-03-29 14:00:30
811918576,2021-03-29 15:39:57
811927600,2021-03-29 15:43:15
811978487,2021-03-29 17:40:48
811987409,2021-03-29 18:52:40
812018216,2021-03-29 19:42:39
812025499,2021-03-29 19:44:23
812051417,2021-03-29 21:36:40
812075512,2021-03-29 22:56:40
812094629,2021-03-29 23:40:10
812096458,2021-03-29 23:05:25
812133621,2021-03-30 02:41:47
812140524,2021-03-30 02:21:41
812177993,2021-03-30 07:44:15
812221722,2021-03-30 13:34:49
812234758,2021-03-30 14:31:07
812262862,2021-03-30 15:45:57
812273714,2021-03-30 15:07:18
812280816,2021-03-30 17:16:00
812281417,2021-03-30 15:27:47
812285709,2021-03-30 15:41:19
812314263,2021-03-30 16:59:21
812339514,2021-03-30 19:42:47
812374648,2021-03-30 21:51:42
812381792,2021-03-30 21:49:02
812393613,2021-03-30 21:18:21
812402294,2021-03-30 21:53:20
812434453,2021-03-31 00:14:12
812473082,2021-03-31 04:37:30
812528174,2021-03-31 13:33:19
812583243,2021-03-31 16:59:56
812603780,2021-03-31 19:03:41
812620978,2021-03-31 18:38:03
812647810,2021-03-31 17:53:03
812670249,2021-03-31 21:39:36
812670663,2021-03-31 21:37:51
812672595,2021-03-31 21:39:21
812677217,2021-03-31 21:41:07
812680607,2021-03-31 22:01:11
812769965,2021-04-01 02:49:12
812782843,2021-04-01 03:37:16
812784642,2021-04-01 04:51:25
812787041,2021-04-01 04:51:59
812845126,2021-04-01 13:34:43
812850502,2021-04-01 13:44:47
812856308,2021-04-01 13:52:01
812870542,2021-04-01 13:25:55
812935182,2021-04-01 16:22:41
812941268,2021-04-01 16:41:49
812947140,2021-04-01 18:40:12
812980837,2021-04-01 19:48:03
812994205,2021-04-01 21:09:42
813003711,2021-04-01 19:45:42
813016267,2021-04-01 21:44:17
810119592,2021-03-23 01:42:54
810178807,2021-03-23 08:42:28
810215319,2021-03-23 13:53:01
810298948,2021-03-23 18:42:09
810341074,2021-03-23 20:36:43
810368201,2021-03-23 21:44:09
810368700,2021-03-25 22:36:51
810369205,2021-03-23 21:48:16
810403167,2021-03-24 01:43:41
810403521,2021-03-24 02:09:37
810430769,2021-03-24 02:35:20
810431143,2021-03-24 03:44:30
810524095,2021-03-24 15:59:12
810568401,2021-03-24 18:06:59
810592972,2021-03-24 18:42:08
810621769,2021-03-24 20:44:29
810624819,2021-03-24 20:40:19
810636950,2021-03-24 20:50:11
810639216,2021-03-24 22:05:00
810655845,2021-03-24 22:54:51
810658236,2021-03-24 22:45:40
810684763,2021-03-25 00:53:00
810765143,2021-03-25 08:52:51
810834678,2021-03-25 16:08:17
810838780,2021-03-25 14:40:06
810856904,2021-03-25 15:34:56
810859538,2021-03-25 16:44:36
810862034,2021-03-25 16:47:14
810883992,2021-03-25 19:09:10
810893584,2021-03-25 19:11:18
810914410,2021-03-25 18:40:59
810931974,2021-03-25 19:29:18
810985168,2021-03-26 01:10:20
810995343,2021-03-26 01:11:11
811042220,2021-03-26 04:00:36
811043083,2021-03-26 05:34:55
811063763,2021-03-26 08:44:43
811070413,2021-03-26 09:40:10
811084343,2021-03-26 12:51:29
811137786,2021-03-26 15:51:45
811143815,2021-03-26 15:56:05
811164846,2021-03-26 16:38:47
811214994,2021-03-26 19:56:40
811236669,2021-03-26 20:47:19
811350191,2021-03-27 06:49:41
811402085,2021-03-27 13:47:16
811410502,2021-03-27 13:28:55
811411016,2021-03-27 14:44:08
811424296,2021-03-27 15:36:13
811428125,2021-03-27 14:33:24
811437393,2021-03-27 15:15:37
811479682,2021-03-27 18:53:26
811491410,2021-03-27 18:41:41
811505965,2021-03-27 20:34:59
811507934,2021-03-27 20:45:43
811518800,2021-03-27 21:47:57
811519780,2021-03-27 21:47:20
811521637,2021-03-27 22:37:24
811535719,2021-03-27 23:49:03
811586334,2021-03-28 02:59:38
811602334,2021-03-28 06:49:04
811623109,2021-03-28 10:37:32
811669663,2021-03-28 15:37:27
811722420,2021-03-28 19:39:45
811722749,2021-03-28 19:45:27
811754861,2021-03-28 20:35:21
811758217,2021-03-28 20:50:44
811779054,2021-03-28 23:47:15
811799859,2021-03-29 00:42:35
811850856,2021-03-29 08:42:09
811890310,2021-03-29 13:48:20
811910952,2021-03-29 13:53:25
811917881,2021-03-29 15:57:33
811931961,2021-03-29 14:39:23
812003459,2021-03-29 18:48:07
812007889,2021-03-29 19:46:57
812009531,2021-03-29 19:46:14
812044446,2021-03-29 19:54:13
812049269,2021-03-29 21:42:00
812050792,2021-03-29 20:17:38
812053990,2021-03-29 21:46:08
812064061,2021-03-29 21:23:04
812065809,2021-03-29 22:49:21
812072725,2021-03-29 22:35:55
812076257,2021-03-29 22:41:11
812114221,2021-03-30 01:36:21
812125458,2021-03-30 02:32:36
812138914,2021-03-30 02:14:09
812158801,2021-03-30 05:43:41
812176923,2021-03-30 07:39:51
812194444,2021-03-30 10:40:14
812247940,2021-03-30 15:46:55
812261466,2021-03-30 14:32:00
812266956,2021-03-30 15:48:23
812272104,2021-03-30 15:01:00
812292911,2021-03-30 17:41:00
812294345,2021-04-01 15:37:06
812296775,2021-03-30 16:10:21
812354546,2021-03-30 20:50:45
812382197,2021-03-30 21:43:14
812397336,2021-03-30 22:41:56
812407285,2021-03-31 00:05:56
812426140,2021-03-31 00:36:43
812432249,2021-03-31 01:44:39
812475737,2021-03-31 04:49:36
812485001,2021-03-31 05:01:01
812488574,2021-03-31 06:36:00
812513589,2021-04-21 13:38:31
812536588,2021-03-31 13:32:54
812657283,2021-03-31 20:48:30
812659561,2021-03-31 20:19:51
812660339,2021-03-31 20:26:50
812683134,2021-03-31 19:48:47
812703497,2021-03-31 22:58:25
812787985,2021-04-01 03:28:49
812793153,2021-04-01 04:46:27
812897508,2021-04-01 15:54:15
812906277,2021-04-01 17:11:28
812927594,2021-04-01 16:02:11
812938164,2021-04-01 17:58:36
812968372,2021-04-01 17:58:09
812974249,2021-04-01 20:39:38
812994781,2021-04-01 20:48:02
813013673,2021-04-01 22:05:32
813013926,2021-04-01 21:53:15
813037557,2021-04-01 22:43:02
813039003,2021-04-01 22:55:48
813066758,2021-04-01 23:47:45
810124428,2021-03-23 00:40:44
810164531,2021-03-23 04:55:24
810167608,2021-03-23 06:47:14
810181461,2021-03-23 09:41:38
810197641,2021-03-23 12:38:06
810200025,2021-03-23 12:42:10
810202658,2021-03-23 12:01:26
810203020,2021-03-23 13:43:12
810265738,2021-03-23 17:01:30
810316159,2021-03-23 20:07:53
810332732,2021-03-23 19:29:48
810334569,2021-03-23 20:39:40
810383592,2021-03-24 00:23:10
810388999,2021-03-24 00:51:38
810412235,2021-03-24 00:59:47
810417144,2021-03-24 02:48:11
810434138,2021-03-24 03:36:07
810454568,2021-03-24 06:56:49
810473082,2021-03-24 09:57:33
810488057,2021-03-24 12:41:53
810585004,2021-03-24 17:13:29
810593223,2021-03-24 19:02:57
810597412,2021-03-24 18:53:27
810610577,2021-03-24 18:30:39
810656693,2021-03-24 22:44:43
810661443,2021-03-24 21:24:31
810662064,2021-03-24 21:26:26
810666586,2021-03-24 22:56:42
810675061,2021-03-24 22:17:45
810696228,2021-03-25 00:58:58
810698916,2021-04-15 22:21:06
810719278,2021-03-25 02:45:11
810733963,2021-03-25 04:58:59
810736611,2021-03-25 03:24:07
810742008,2021-03-25 03:57:43
810863506,2021-03-25 16:41:32
810865493,2021-03-25 17:13:54
811000287,2021-03-26 01:50:50
811024491,2021-03-26 03:41:50
811061537,2021-03-26 08:43:01
811077884,2021-03-26 11:50:40
811125342,2021-03-30 08:05:22
811132806,2021-03-26 16:02:51
811133848,2021-03-26 15:56:05
811136925,2021-03-26 15:50:07
811137764,2021-03-26 15:37:17
811151785,2021-03-26 17:05:28
811152046,2021-03-26 17:04:15
811210607,2021-03-26 18:07:48
811281634,2021-03-27 00:04:00
811293986,2021-03-27 00:59:22
811360775,2021-03-27 07:41:27
811362699,2021-03-27 08:34:38
811376246,2021-03-27 10:36:17
811379340,2021-03-27 11:43:31
811379696,2021-03-27 10:32:02
811402155,2021-03-27 19:50:04
811438595,2021-03-27 16:42:33
811450187,2021-03-27 15:57:25
811481286,2021-03-27 18:56:25
811482761,2021-03-27 19:51:39
811487272,2021-03-27 19:42:32
811530250,2021-03-27 22:42:06
811536985,2021-03-27 23:46:13
811542878,2021-03-27 23:42:27
811570719,2021-03-28 01:20:26
811584991,2021-03-28 03:47:26
811609514,2021-03-28 07:38:20
811615896,2021-03-28 07:37:41
811620774,2021-03-28 09:39:50
811651604,2021-03-28 13:09:37
811710265,2021-03-28 18:41:34
811727868,2021-03-28 19:46:07
811750049,2021-03-28 21:44:54
811770061,2021-03-28 22:53:14
811788621,2021-03-29 00:42:44
811813333,2021-03-29 04:01:53
811818908,2021-03-29 03:48:43
811821452,2021-03-29 03:57:35
811827027,2021-03-29 04:38:12
811831551,2021-03-29 05:40:19
811844609,2021-03-29 06:00:15
811861427,2021-03-29 10:34:49
811872863,2021-03-29 12:36:24
811932611,2021-03-29 15:57:54
811932837,2021-03-29 15:42:43
811942356,2021-03-29 16:41:33
811948963,2021-03-29 15:25:52
811983690,2021-03-29 17:45:00
812032250,2021-03-29 21:10:16
812070646,2021-03-29 22:38:42
812071170,2021-03-29 22:52:46
812078598,2021-03-29 23:55:43
812097607,2021-03-30 00:41:21
812112052,2021-03-30 00:09:51
812132666,2021-03-30 02:45:26
812138124,2021-03-30 03:41:14
812142655,2021-03-30 03:34:25
812188736,2021-03-30 09:32:49
812191358,2021-03-30 09:35:20
812194388,2021-03-30 10:41:25
812196922,2021-03-30 11:40:43
812231200,2021-03-30 14:36:36
812251085,2021-03-30 15:47:03
812260675,2021-03-30 14:29:39
812260788,2021-03-30 15:45:03
812279319,2021-03-30 16:43:52
812289166,2021-03-30 17:11:04
812292087,2021-03-30 17:03:03
812339261,2021-03-30 19:43:15
812355121,2021-03-30 20:41:22
812361329,2021-03-30 20:37:16
812372049,2021-03-30 21:39:43
812396397,2021-03-30 22:59:00
812421121,2021-03-31 00:46:10
812450844,2021-03-31 02:33:41
812461863,2021-03-31 02:28:09
812471606,2021-03-31 03:28:12
812500403,2021-03-31 08:37:29
812517446,2021-03-31 11:37:44
812524830,2021-03-31 12:39:32
812556767,2021-03-31 14:39:34
812560250,2021-03-31 15:01:56
812600295,2021-03-31 18:22:59
812628812,2021-03-31 18:42:46
812671130,2021-03-31 21:35:58
812684079,2021-03-31 21:41:51
812684723,2021-03-31 21:31:53
812692484,2021-03-31 23:07:41
812695267,2021-03-31 20:35:08
812704537,2021-03-31 21:10:50
812709095,2021-03-31 21:25:27
812752175,2021-04-01 01:48:26
812753894,2021-04-01 00:42:44
812764418,2021-04-01 01:22:24
812837526,2021-04-01 11:09:11
812844906,2021-04-01 13:34:51
812886285,2021-04-01 15:30:53
812958402,2021-04-01 18:39:55
812984455,2021-04-01 19:53:28
813021356,2021-04-01 22:02:44
813049707,2021-04-01 22:36:34
810123026,2021-03-23 01:51:45
810154036,2021-03-23 04:46:36
810175849,2021-03-23 06:52:02
810198877,2021-03-23 12:40:12
810255171,2021-03-23 17:22:12
810268357,2021-03-23 16:47:46
810299558,2021-03-23 18:36:09
810299685,2021-03-23 18:43:44
810316947,2021-03-23 18:36:55
810327823,2021-03-23 21:02:45
810337775,2021-03-23 20:42:40
810348102,2021-03-23 20:22:56
810351305,2021-03-23 21:46:57
810353562,2021-03-23 23:00:39
810364282,2021-03-23 22:59:47
810382454,2021-03-26 19:10:54
810397883,2021-03-24 00:45:48
810403391,2021-03-24 02:07:28
810416263,2021-03-24 03:04:53
810433705,2021-03-24 02:53:03
810436577,2021-03-24 04:47:46
810438791,2021-03-24 04:52:10
810459575,2021-03-24 07:40:30
810524631,2021-03-24 14:05:37
810534288,2021-03-24 14:35:59
810535695,2021-03-26 11:12:14
810544913,2021-03-24 17:04:11
810551383,2021-03-24 16:53:14
810577060,2021-03-24 18:08:49
810581865,2021-03-24 18:51:25
810595353,2021-03-24 18:54:10
810604071,2021-03-24 19:38:34
810614281,2021-03-24 19:56:29
810643686,2021-03-24 20:16:23
810646602,2021-03-24 21:51:05
810655057,2021-03-24 22:53:12
810659522,2021-03-24 21:18:50
810691968,2021-03-24 23:35:22
810722688,2021-03-25 03:46:23
810750045,2021-03-25 06:57:02
810750515,2021-03-25 06:43:24
810764546,2021-04-01 11:43:51
810788071,2021-03-25 12:47:51
810814535,2021-03-25 14:36:38
810865615,2021-03-25 17:42:35
810870588,2021-03-25 18:17:15
810892569,2021-03-26 21:31:12
810909247,2021-03-25 20:25:02
810947163,2021-03-25 21:41:02
810954958,2021-03-25 20:56:24
810957795,2021-03-25 23:12:00
811002589,2021-03-26 00:25:44
811052588,2021-03-26 07:03:45
811072762,2021-03-26 10:42:23
811123648,2021-03-26 14:56:14
811132958,2021-03-26 16:01:48
811144181,2021-03-26 14:46:06
811149798,2021-03-26 15:01:17
811154830,2021-03-26 17:04:24
811162338,2021-03-26 16:42:21
811170284,2021-03-26 15:56:23
811182101,2021-03-26 16:29:34
811191920,2021-03-26 18:00:43
811199559,2021-03-26 18:44:17
811270663,2021-03-26 22:57:55
811315869,2021-03-27 03:08:21
811360039,2021-03-27 06:34:22
811419539,2021-03-27 15:46:50
811451785,2021-03-27 17:40:03
811456134,2021-03-27 17:53:30
811486951,2021-03-27 19:51:01
811504377,2021-03-27 23:44:21
811520468,2021-03-27 22:45:44
811535014,2021-03-27 23:40:02
811535187,2021-03-27 23:49:44
811549044,2021-03-31 03:07:21
811566273,2021-03-28 01:43:00
811627009,2021-03-28 11:38:11
811648929,2021-03-28 13:45:54
811657136,2021-03-28 14:38:15
811657999,2021-03-28 14:38:02
811692783,2021-03-28 17:43:32
811710632,2021-03-28 18:41:13
811748758,2021-03-28 21:48:58
811755734,2021-03-28 21:34:57
811756841,2021-03-28 20:42:53
811800365,2021-03-29 02:02:21
811887015,2021-03-29 13:58:22
811934622,2021-03-29 15:44:12
811972892,2021-03-29 17:50:33
811975776,2021-03-29 17:47:12
811985388,2021-03-29 18:50:27
812007095,2021-03-29 19:39:24
812069503,2021-03-29 22:35:06
812077436,2021-03-29 22:57:30
812096986,2021-03-30 01:37:10
812108418,2021-03-30 00:39:13
812122735,2021-03-30 01:39:52
812138073,2021-03-30 02:09:17
812202682,2021-03-30 12:47:05
812219166,2021-03-30 13:44:34
812251544,2021-03-30 15:45:08
812261098,2021-03-30 15:45:00
812301751,2021-03-30 16:23:48
812341041,2021-03-30 19:59:27
812356886,2021-03-30 19:12:25
812388980,2021-03-30 21:01:00
812395307,2021-03-30 22:40:23
812409146,2021-03-30 22:25:20
812421635,2021-03-30 23:18:09
812423807,2021-03-31 00:35:58
812446158,2021-03-31 02:50:16
